

"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Syrian Arab Republic",212,"Total renewable water resources per capita",4190,1987,1479.0,"K","",""
"Syrian Arab Republic",212,"Total renewable water resources per capita",4190,1992,1274.0,"K","",""
"Syrian Arab Republic",212,"Total renewable water resources per capita",4190,1997,1107.0,"K","",""
"Syrian Arab Republic",212,"Total renewable water resources per capita",4190,2002,983.1,"K","",""
"Syrian Arab Republic",212,"Total renewable water resources per capita",4190,2007,855.7,"K","",""
"Syrian Arab Republic",212,"Total renewable water resources per capita",4190,2012,822.7,"K","",""
"Syrian Arab Republic",212,"Total renewable water resources per capita",4190,2017,919.5,"K","",""
"Syrian Arab Republic",212,"Exploitable: regular renewable surface water",4193,1987,4.0,"","",""
"Syrian Arab Republic",212,"Exploitable: regular renewable surface water",4193,1992,4.0,"","",""
"Syrian Arab Republic",212,"Exploitable: regular renewable surface water",4193,1997,4.0,"","",""
"Syrian Arab Republic",212,"Exploitable: regular renewable surface water",4193,2002,4.0,"","",""
"Syrian Arab Republic",212,"Exploitable: regular renewable surface water",4193,2007,4.0,"","",""
"Syrian Arab Republic",212,"Exploitable: regular renewable surface water",4193,2012,4.0,"","",""
"Syrian Arab Republic",212,"Exploitable: irregular renewable surface water",4194,1987,12.8,"","",""
"Syrian Arab Republic",212,"Exploitable: irregular renewable surface water",4194,1992,12.8,"","",""
"Syrian Arab Republic",212,"Exploitable: irregular renewable surface water",4194,1997,12.8,"","",""
"Syrian Arab Republic",212,"Exploitable: irregular renewable surface water",4194,2002,12.8,"","",""
"Syrian Arab Republic",212,"Exploitable: irregular renewable surface water",4194,2007,12.8,"","",""
"Syrian Arab Republic",212,"Exploitable: irregular renewable surface water",4194,2012,12.8,"","",""
"Syrian Arab Republic",212,"Exploitable: total renewable surface water",4509,1987,16.8,"","",""
"Syrian Arab Republic",212,"Exploitable: total renewable surface water",4509,1992,16.8,"","",""
"Syrian Arab Republic",212,"Exploitable: total renewable surface water",4509,1997,16.8,"","",""
"Syrian Arab Republic",212,"Exploitable: total renewable surface water",4509,2002,16.8,"","",""
"Syrian Arab Republic",212,"Exploitable: total renewable surface water",4509,2007,16.8,"","",""
"Syrian Arab Republic",212,"Exploitable: total renewable surface water",4509,2012,16.8,"","",""
"Syrian Arab Republic",212,"Exploitable: regular renewable groundwater",4195,1987,3.8,"","",""
"Syrian Arab Republic",212,"Exploitable: regular renewable groundwater",4195,1992,3.8,"","",""
"Syrian Arab Republic",212,"Exploitable: regular renewable groundwater",4195,1997,3.8,"","",""
"Syrian Arab Republic",212,"Exploitable: regular renewable groundwater",4195,2002,3.8,"","",""
"Syrian Arab Republic",212,"Exploitable: regular renewable groundwater",4195,2007,3.8,"","",""
"Syrian Arab Republic",212,"Exploitable: regular renewable groundwater",4195,2012,3.8,"","",""
"Syrian Arab Republic",212,"Total exploitable water resources",4196,1987,20.6,"","",""
"Syrian Arab Republic",212,"Total exploitable water resources",4196,1992,20.6,"","",""
"Syrian Arab Republic",212,"Total exploitable water resources",4196,1997,20.6,"","",""
"Syrian Arab Republic",212,"Total exploitable water resources",4196,2002,20.6,"","",""
"Syrian Arab Republic",212,"Total exploitable water resources",4196,2007,20.6,"","",""
"Syrian Arab Republic",212,"Total exploitable water resources",4196,2012,20.6,"","",""
"Syrian Arab Republic",212,"Interannual variability (WRI)",4541,2013,1.8,"E","",""
"Syrian Arab Republic",212,"Seasonal variability (WRI)",4542,2013,2.9,"E","",""
"Syrian Arab Republic",212,"Total dam capacity",4197,1985,13.01,"L","",""
"Syrian Arab Republic",212,"Total dam capacity",4197,1990,13.52,"L","",""
"Syrian Arab Republic",212,"Total dam capacity",4197,2000,15.56,"","",""
"Syrian Arab Republic",212,"Total dam capacity",4197,2007,19.65,"","",""
"Syrian Arab Republic",212,"Dam capacity per capita",4471,1985,1145.0,"K","",""
"Syrian Arab Republic",212,"Dam capacity per capita",4471,1990,1025.0,"K","",""
"Syrian Arab Republic",212,"Dam capacity per capita",4471,2000,910.6,"K","",""
"Syrian Arab Republic",212,"Dam capacity per capita",4471,2007,1001.0,"K","",""
"Syrian Arab Republic",212,"Agricultural water withdrawal",4250,1997,12.84,"","",""
"Syrian Arab Republic",212,"Agricultural water withdrawal",4250,2002,14.41,"","",""
"Syrian Arab Republic",212,"Agricultural water withdrawal",4250,2003,14.67,"","",""
"Syrian Arab Republic",212,"Industrial water withdrawal",4252,1997,0.418,"","",""
"Syrian Arab Republic",212,"Industrial water withdrawal",4252,2002,0.569,"","",""
"Syrian Arab Republic",212,"Industrial water withdrawal",4252,2005,0.6154,"L","",""
"Syrian Arab Republic",212,"Municipal water withdrawal",4251,1997,1.169,"","",""
"Syrian Arab Republic",212,"Municipal water withdrawal",4251,2002,1.38,"","",""
"Syrian Arab Republic",212,"Municipal water withdrawal",4251,2005,1.475,"L","",""
"Syrian Arab Republic",212,"Total water withdrawal",4253,1997,14.43,"","",""
"Syrian Arab Republic",212,"Total water withdrawal",4253,2002,16.36,"","",""
"Syrian Arab Republic",212,"Total water withdrawal",4253,2005,16.76,"I","",""
"Syrian Arab Republic",212,"Irrigation water requirement",4260,2000,7.123,"L","",""
"Syrian Arab Republic",212,"Agricultural water withdrawal as % of total water withdrawal",4254,1997,88.98,"","",""
"Syrian Arab Republic",212,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,88.08,"","",""
"Syrian Arab Republic",212,"Agricultural water withdrawal as % of total water withdrawal",4254,2005,87.53,"I","",""
"Syrian Arab Republic",212,"Industrial water withdrawal as % of total water withdrawal",4256,1997,2.897,"","",""
"Syrian Arab Republic",212,"Industrial water withdrawal as % of total water withdrawal",4256,2002,3.478,"","",""
"Syrian Arab Republic",212,"Industrial water withdrawal as % of total water withdrawal",4256,2005,3.672,"I","",""
"Syrian Arab Republic",212,"Municipal water withdrawal as % of total withdrawal",4255,1997,8.101,"","",""
"Syrian Arab Republic",212,"Municipal water withdrawal as % of total withdrawal",4255,2002,8.435,"","",""
"Syrian Arab Republic",212,"Municipal water withdrawal as % of total withdrawal",4255,2005,8.801,"I","",""
"Syrian Arab Republic",212,"Total water withdrawal per capita",4257,1997,950.8,"K","",""
"Syrian Arab Republic",212,"Total water withdrawal per capita",4257,2002,957.4,"K","",""
"Syrian Arab Republic",212,"Total water withdrawal per capita",4257,2005,853.7,"K","",""
"Syrian Arab Republic",212,"Environmental Flow Requirements",4549,1987,5.573,"E","[39]",""
"Syrian Arab Republic",212,"Environmental Flow Requirements",4549,1992,5.573,"E","[40]",""
"Syrian Arab Republic",212,"Environmental Flow Requirements",4549,1997,5.573,"E","[41]",""
"Syrian Arab Republic",212,"Environmental Flow Requirements",4549,2002,5.573,"E","[42]",""
"Syrian Arab Republic",212,"Environmental Flow Requirements",4549,2007,5.573,"E","[43]",""
"Syrian Arab Republic",212,"Environmental Flow Requirements",4549,2012,5.573,"E","[44]",""
"Syrian Arab Republic",212,"Environmental Flow Requirements",4549,2017,5.573,"E","[45]",""
"Syrian Arab Republic",212,"Total freshwater withdrawal",4263,1997,14.43,"","",""
"Syrian Arab Republic",212,"Total freshwater withdrawal",4263,2002,16.36,"","",""
"Syrian Arab Republic",212,"Total freshwater withdrawal",4263,2005,14.14,"I","",""
"Syrian Arab Republic",212,"Direct use of treated municipal wastewater",4535,2004,0.37,"","",""
"Syrian Arab Republic",212,"Direct use of treated municipal wastewater",4535,2012,0.55,"","",""
"Syrian Arab Republic",212,"Direct use of agricultural drainage water",4451,2004,2.246,"","",""
"Syrian Arab Republic",212,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1997,85.89,"I","",""
"Syrian Arab Republic",212,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,97.38,"I","",""
"Syrian Arab Republic",212,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2005,84.17,"I","",""
"Syrian Arab Republic",212,"Agricultural water withdrawal as % of total renewable water resources",4273,1997,76.43,"I","",""
"Syrian Arab Republic",212,"Agricultural water withdrawal as % of total renewable water resources",4273,2002,85.77,"I","",""
"Syrian Arab Republic",212,"Agricultural water withdrawal as % of total renewable water resources",4273,2003,87.32,"I","",""
"Syrian Arab Republic",212,"SDG 6.4.2. Water Stress",4550,1997,128.5,"K","",""
"Syrian Arab Republic",212,"SDG 6.4.2. Water Stress",4550,2002,145.7,"K","",""
"Syrian Arab Republic",212,"SDG 6.4.2. Water Stress",4550,2005,125.9,"K","",""
"Syrian Arab Republic",212,"Area equipped for full control irrigation: surface irrigation",4308,1993,981.3,"","",""
"Syrian Arab Republic",212,"Area equipped for full control irrigation: surface irrigation",4308,2007,1153.0,"","",""
"Syrian Arab Republic",212,"Area equipped for full control irrigation: surface irrigation",4308,2010,1043.0,"","",""
"Syrian Arab Republic",212,"Area equipped for full control irrigation: sprinkler irrigation",4309,1993,30.0,"","",""
"Syrian Arab Republic",212,"Area equipped for full control irrigation: sprinkler irrigation",4309,2007,164.1,"","",""
"Syrian Arab Republic",212,"Area equipped for full control irrigation: sprinkler irrigation",4309,2010,187.1,"","",""
"Syrian Arab Republic",212,"Area equipped for full control irrigation: localized irrigation",4310,1993,2.0,"","",""
"Syrian Arab Republic",212,"Area equipped for full control irrigation: localized irrigation",4310,2007,79.7,"","",""
"Syrian Arab Republic",212,"Area equipped for full control irrigation: localized irrigation",4310,2010,110.9,"","",""
"Syrian Arab Republic",212,"Area equipped for full control irrigation: total",4311,1993,1013.0,"","",""
"Syrian Arab Republic",212,"Area equipped for full control irrigation: total",4311,2001,1267.0,"","",""
"Syrian Arab Republic",212,"Area equipped for full control irrigation: total",4311,2007,1397.0,"","",""
"Syrian Arab Republic",212,"Area equipped for full control irrigation: total",4311,2010,1341.0,"","",""
"Syrian Arab Republic",212,"Area equipped for full control irrigation: actually irrigated",4461,2000,1210.0,"","",""
"Syrian Arab Republic",212,"% of area equipped for full control irrigation actually irrigated",4463,2001,95.5,"","",""
"Syrian Arab Republic",212,"Area equipped for irrigation: total",4313,1993,1013.0,"","",""
"Syrian Arab Republic",212,"Area equipped for irrigation: total",4313,2001,1267.0,"","",""
"Syrian Arab Republic",212,"Area equipped for irrigation: total",4313,2007,1397.0,"","",""
"Syrian Arab Republic",212,"Area equipped for irrigation: total",4313,2010,1341.0,"","",""
"Syrian Arab Republic",212,"Area equipped for irrigation: actually irrigated",4318,2000,1210.0,"","",""
"Syrian Arab Republic",212,"% of the area equipped for irrigation actually irrigated",4328,2001,95.5,"","",""
"Syrian Arab Republic",212,"% of the cultivated area equipped for irrigation",4331,1993,18.35,"K","",""
"Syrian Arab Republic",212,"% of the cultivated area equipped for irrigation",4331,2001,23.37,"K","",""
"Syrian Arab Republic",212,"% of the cultivated area equipped for irrigation",4331,2007,24.58,"K","",""
"Syrian Arab Republic",212,"% of the cultivated area equipped for irrigation",4331,2010,23.4,"K","",""
"Syrian Arab Republic",212,"Total agricultural water managed area",4317,1993,1013.0,"","",""
"Syrian Arab Republic",212,"Total agricultural water managed area",4317,2001,1267.0,"","",""
"Syrian Arab Republic",212,"Total agricultural water managed area",4317,2007,1397.0,"","",""
"Syrian Arab Republic",212,"Total agricultural water managed area",4317,2010,1341.0,"","",""
"Syrian Arab Republic",212,"% of agricultural water managed area equipped for irrigation",4319,1993,100.0,"","",""
"Syrian Arab Republic",212,"% of agricultural water managed area equipped for irrigation",4319,2001,100.0,"","",""
"Syrian Arab Republic",212,"% of agricultural water managed area equipped for irrigation",4319,2007,100.0,"","",""
"Syrian Arab Republic",212,"% of agricultural water managed area equipped for irrigation",4319,2010,100.0,"","",""
"Syrian Arab Republic",212,"Area equipped for irrigation by surface water",4321,1993,403.3,"","",""
"Syrian Arab Republic",212,"Area equipped for irrigation by surface water",4321,2004,0.0,"","",""
"Syrian Arab Republic",212,"Area equipped for irrigation by groundwater",4320,1993,610.0,"","",""
"Syrian Arab Republic",212,"Area equipped for irrigation by groundwater",4320,2007,813.2,"","",""
"Syrian Arab Republic",212,"Area equipped for irrigation by groundwater",4320,2010,726.8,"","",""
"Syrian Arab Republic",212,"Area equipped for irrigation by mixed surface water and groundwater",4322,2007,583.2,"","",""
"Syrian Arab Republic",212,"Area equipped for irrigation by mixed surface water and groundwater",4322,2010,614.0,"","",""
"Syrian Arab Republic",212,"Area equipped for irrigation by direct use of treated municipal wastewater",4465,2005,9.0,"","",""
"Syrian Arab Republic",212,"Area equipped for irrigation by direct use of treated municipal wastewater",4465,2008,9.0,"","",""
"Syrian Arab Republic",212,"Area equipped for irrigation by direct use of non-treated municipal wastewater",4513,2008,40.0,"","",""
"Syrian Arab Republic",212,"% of area equipped for irrigation by surface water",4324,1993,39.8,"","",""
"Syrian Arab Republic",212,"% of area equipped for irrigation by surface water",4324,2007,0.0,"","",""
"Syrian Arab Republic",212,"% of area equipped for irrigation by groundwater",4323,1993,60.2,"","",""
"Syrian Arab Republic",212,"% of area equipped for irrigation by groundwater",4323,2007,58.21,"","",""
"Syrian Arab Republic",212,"% of area equipped for irrigation by groundwater",4323,2010,54.2,"","",""
"Syrian Arab Republic",212,"% of area equipped for irrigation by mixed surface water and groundwater",4325,1993,0.0,"","",""
"Syrian Arab Republic",212,"% of area equipped for irrigation by mixed surface water and groundwater",4325,2007,41.75,"","",""
"Syrian Arab Republic",212,"% of area equipped for irrigation by mixed surface water and groundwater",4325,2010,45.79,"","",""
"Syrian Arab Republic",212,"% of area equipped for irrigation by direct use of  treated municipal wastewater",4466,2007,0.6442,"","",""
"Syrian Arab Republic",212,"% of area equipped for irrigation by direct use of  treated municipal wastewater",4466,2010,0.6711,"","",""
"Syrian Arab Republic",212,"% of area equipped for irrigation by direct use of non-treated municipal wastewater",4514,2010,2.983,"","",""
"Syrian Arab Republic",212,"Total harvested irrigated crop area (full control irrigation)",4379,1990,825.7,"","",""
"Syrian Arab Republic",212,"Total harvested irrigated crop area (full control irrigation)",4379,1995,1254.0,"","",""
"Syrian Arab Republic",212,"Total harvested irrigated crop area (full control irrigation)",4379,2000,1334.0,"","",""
"Syrian Arab Republic",212,"Harvested irrigated temporary crop area: Total",4520,1990,711.7,"","",""
"Syrian Arab Republic",212,"Harvested irrigated temporary crop area: Total",4520,1995,1145.0,"","",""
"Syrian Arab Republic",212,"Harvested irrigated temporary crop area: Total",4520,2000,1214.0,"","",""
"Syrian Arab Republic",212,"Harvested irrigated permanent crop area: Total",4521,1990,114.0,"","",""
"Syrian Arab Republic",212,"Harvested irrigated permanent crop area: Total",4521,1995,109.4,"","",""
"Syrian Arab Republic",212,"Harvested irrigated permanent crop area: Total",4521,2000,120.2,"","",""
"Syrian Arab Republic",212,"Irrigated cropping intensity",4464,2000,110.2,"","",""
"Syrian Arab Republic",212,"% of total grain production irrigated",4329,1993,45.0,"","",""
"Syrian Arab Republic",212,"Conservation agriculture area",4454,2012,30.0,"","",""
"Syrian Arab Republic",212,"Conservation agriculture area as % of arable land area",4455,2012,0.6431,"K","",""
"Syrian Arab Republic",212,"Area salinized by irrigation",4400,1989,60.0,"","",""
"Syrian Arab Republic",212,"Flood occurrence (WRI)",4543,2013,2.7,"E","",""
"Turkey",223,"Total area of the country (excl. coastal waters)",4100,1987,78535.0,"E","",""
"Turkey",223,"Total area of the country (excl. coastal waters)",4100,1992,78535.0,"E","",""
"Turkey",223,"Total area of the country (excl. coastal waters)",4100,1997,78535.0,"E","",""
"Turkey",223,"Total area of the country (excl. coastal waters)",4100,2002,78535.0,"E","",""
"Turkey",223,"Total area of the country (excl. coastal waters)",4100,2007,78535.0,"E","",""
"Turkey",223,"Total area of the country (excl. coastal waters)",4100,2012,78535.0,"E","",""
"Turkey",223,"Total area of the country (excl. coastal waters)",4100,2016,78535.0,"E","",""
"Turkey",223,"Arable land area",4101,1987,24964.0,"E","",""
"Turkey",223,"Arable land area",4101,1992,24514.0,"E","",""
"Turkey",223,"Arable land area",4101,1997,24297.0,"E","",""
"Turkey",223,"Arable land area",4101,2002,23994.0,"E","",""
"Turkey",223,"Arable land area",4101,2007,21979.0,"E","",""
"Turkey",223,"Arable land area",4101,2012,20577.0,"E","",""
"Turkey",223,"Arable land area",4101,2016,20381.0,"E","",""
"Turkey",223,"Permanent crops area",4102,1987,2963.0,"E","",""
"Turkey",223,"Permanent crops area",4102,1992,3012.0,"E","",""
"Turkey",223,"Permanent crops area",4102,1997,2567.0,"E","",""
"Turkey",223,"Permanent crops area",4102,2002,2585.0,"E","",""
"Turkey",223,"Permanent crops area",4102,2007,2909.0,"E","",""
"Turkey",223,"Permanent crops area",4102,2012,3213.0,"E","",""
"Turkey",223,"Permanent crops area",4102,2016,3329.0,"E","",""
"Turkey",223,"Cultivated area (arable land + permanent crops)",4103,1987,27927.0,"E","",""
"Turkey",223,"Cultivated area (arable land + permanent crops)",4103,1992,27526.0,"E","",""
"Turkey",223,"Cultivated area (arable land + permanent crops)",4103,1997,26864.0,"E","",""
"Turkey",223,"Cultivated area (arable land + permanent crops)",4103,2002,26579.0,"E","",""
"Turkey",223,"Cultivated area (arable land + permanent crops)",4103,2007,24888.0,"E","",""
"Turkey",223,"Cultivated area (arable land + permanent crops)",4103,2012,23790.0,"E","",""
"Turkey",223,"Cultivated area (arable land + permanent crops)",4103,2016,23710.0,"E","",""
"Turkey",223,"% of total country area cultivated",4470,1987,35.56,"E","",""
"Turkey",223,"% of total country area cultivated",4470,1992,35.05,"E","",""
"Turkey",223,"% of total country area cultivated",4470,1997,34.21,"E","",""
"Turkey",223,"% of total country area cultivated",4470,2002,33.84,"E","",""
"Turkey",223,"% of total country area cultivated",4470,2007,31.69,"E","",""
"Turkey",223,"% of total country area cultivated",4470,2012,30.29,"E","",""
"Turkey",223,"% of total country area cultivated",4470,2016,30.19,"E","",""
"Turkey",223,"Total population",4104,1987,410401.0,"E","",""
"Turkey",223,"Total population",4104,1992,55749.0,"E","",""
"Turkey",223,"Total population",4104,1997,60372.0,"E","",""
"Turkey",223,"Total population",4104,2002,65143.0,"E","",""
"Turkey",223,"Total population",4104,2007,69597.0,"E","",""
"Turkey",223,"Total population",4104,2012,74570.0,"E","",""
"Turkey",223,"Total population",4104,2017,80745.0,"E","",""
"Turkey",223,"Rural population",4105,1987,382125.0,"E","",""
"Turkey",223,"Rural population",4105,1992,21971.0,"E","",""
"Turkey",223,"Rural population",4105,1997,22229.0,"E","",""
"Turkey",223,"Rural population",4105,2002,22259.0,"E","",""
"Turkey",223,"Rural population",4105,2007,21662.0,"E","",""
"Turkey",223,"Rural population",4105,2012,21415.0,"E","",""
"Turkey",223,"Rural population",4105,2017,22572.0,"E","",""
"Turkey",223,"Urban population",4106,1987,28276.0,"E","",""
"Turkey",223,"Urban population",4106,1992,33778.0,"E","",""
"Turkey",223,"Urban population",4106,1997,38143.0,"E","",""
"Turkey",223,"Urban population",4106,2002,42884.0,"E","",""
"Turkey",223,"Urban population",4106,2007,47935.0,"E","",""
"Turkey",223,"Urban population",4106,2012,53155.0,"E","",""
"Turkey",223,"Urban population",4106,2017,58173.0,"E","",""
"Turkey",223,"Population density",4107,1987,522.6,"E","",""
"Turkey",223,"Population density",4107,1992,70.99,"E","",""
"Turkey",223,"Population density",4107,1997,76.87,"E","",""
"Turkey",223,"Population density",4107,2002,82.95,"E","",""
"Turkey",223,"Population density",4107,2007,88.62,"E","",""
"Turkey",223,"Population density",4107,2012,94.95,"E","",""
"Turkey",223,"Population density",4107,2017,102.8,"E","",""
"Turkey",223,"Gross Domestic Product (GDP)",4112,1987,8.7172789528E10,"E","",""
"Turkey",223,"Gross Domestic Product (GDP)",4112,1992,1.58E11,"E","",""
"Turkey",223,"Gross Domestic Product (GDP)",4112,1997,1.9E11,"E","",""
"Turkey",223,"Gross Domestic Product (GDP)",4112,2002,2.33E11,"E","",""
"Turkey",223,"Gross Domestic Product (GDP)",4112,2007,6.47E11,"E","",""
"Turkey",223,"Gross Domestic Product (GDP)",4112,2012,7.89E11,"E","",""
"Turkey",223,"Gross Domestic Product (GDP)",4112,2015,7.18E11,"E","",""
"Turkey",223,"GDP per capita",4458,1987,212.4,"E","",""
"Turkey",223,"GDP per capita",4458,1992,2834.0,"E","",""
"Turkey",223,"GDP per capita",4458,1997,3147.0,"E","",""
"Turkey",223,"GDP per capita",4458,2002,3577.0,"E","",""
"Turkey",223,"GDP per capita",4458,2007,9296.0,"E","",""
"Turkey",223,"GDP per capita",4458,2012,10581.0,"E","",""
"Turkey",223,"GDP per capita",4458,2015,8892.0,"E","",""
"Turkey",223,"Agriculture, value added (% GDP)",4113,1987,18.47,"E","",""
"Turkey",223,"Agriculture, value added (% GDP)",4113,1992,15.56,"E","",""
"Turkey",223,"Agriculture, value added (% GDP)",4113,1997,14.97,"E","",""
"Turkey",223,"Agriculture, value added (% GDP)",4113,2002,11.71,"E","",""
"Turkey",223,"Agriculture, value added (% GDP)",4113,2007,8.527,"E","",""
"Turkey",223,"Agriculture, value added (% GDP)",4113,2012,8.843,"E","",""
"Turkey",223,"Agriculture, value added (% GDP)",4113,2015,8.59,"E","",""
"Turkey",223,"Human Development Index (HDI) [highest = 1]",4111,1990,0.576,"E","",""
"Turkey",223,"Human Development Index (HDI) [highest = 1]",4111,2000,0.6526,"E","",""
"Turkey",223,"Human Development Index (HDI) [highest = 1]",4111,2012,0.7563,"E","",""
"Turkey",223,"Human Development Index (HDI) [highest = 1]",4111,2014,0.7611,"E","",""
"Turkey",223,"Gender Inequality Index (GII) [equality = 0; inequality = 1)",4537,2005,0.518,"E","",""
"Turkey",223,"Gender Inequality Index (GII) [equality = 0; inequality = 1)",4537,2010,0.42,"E","",""
"Turkey",223,"Gender Inequality Index (GII) [equality = 0; inequality = 1)",4537,2014,0.3588,"E","",""
"Turkey",223,"Long-term average annual precipitation in depth",4151,1987,593.0,"","",""
"Turkey",223,"Long-term average annual precipitation in depth",4151,1992,593.0,"","",""
"Turkey",223,"Long-term average annual precipitation in depth",4151,1997,593.0,"","",""
"Turkey",223,"Long-term average annual precipitation in depth",4151,2002,593.0,"","",""
"Turkey",223,"Long-term average annual precipitation in depth",4151,2007,593.0,"","",""
"Turkey",223,"Long-term average annual precipitation in depth",4151,2012,593.0,"","",""
"Turkey",223,"Long-term average annual precipitation in depth",4151,2017,593.0,"","",""
"Turkey",223,"Long-term average annual precipitation in volume",4150,1987,465.7,"K","",""
"Turkey",223,"Long-term average annual precipitation in volume",4150,1992,465.7,"K","",""
"Turkey",223,"Long-term average annual precipitation in volume",4150,1997,465.7,"K","",""
"Turkey",223,"Long-term average annual precipitation in volume",4150,2002,465.7,"K","",""
"Turkey",223,"Long-term average annual precipitation in volume",4150,2007,465.7,"K","",""
"Turkey",223,"Long-term average annual precipitation in volume",4150,2012,465.7,"K","",""
"Turkey",223,"Long-term average annual precipitation in volume",4150,2017,465.7,"K","",""
"Turkey",223,"Surface water produced internally",4155,1987,186.0,"","",""
"Turkey",223,"Surface water produced internally",4155,1992,186.0,"","",""
"Turkey",223,"Surface water produced internally",4155,1997,186.0,"","",""
"Turkey",223,"Surface water produced internally",4155,2002,186.0,"","",""
"Turkey",223,"Surface water produced internally",4155,2007,186.0,"","",""
"Turkey",223,"Surface water produced internally",4155,2012,186.0,"","",""
"Turkey",223,"Surface water produced internally",4155,2017,186.0,"","",""
"Turkey",223,"Groundwater produced internally",4154,1987,69.0,"","",""
"Turkey",223,"Groundwater produced internally",4154,1992,69.0,"","",""
"Turkey",223,"Groundwater produced internally",4154,1997,69.0,"","",""
"Turkey",223,"Groundwater produced internally",4154,2002,69.0,"","",""
"Turkey",223,"Groundwater produced internally",4154,2007,69.0,"","",""
"Turkey",223,"Groundwater produced internally",4154,2012,69.0,"","",""
"Turkey",223,"Groundwater produced internally",4154,2017,69.0,"","",""
"Turkey",223,"Overlap between surface water and groundwater",4156,1987,28.0,"","",""
"Turkey",223,"Overlap between surface water and groundwater",4156,1992,28.0,"","",""
"Turkey",223,"Overlap between surface water and groundwater",4156,1997,28.0,"","",""
"Turkey",223,"Overlap between surface water and groundwater",4156,2002,28.0,"","",""
"Turkey",223,"Overlap between surface water and groundwater",4156,2007,28.0,"","",""
"Turkey",223,"Overlap between surface water and groundwater",4156,2012,28.0,"","",""
"Turkey",223,"Overlap between surface water and groundwater",4156,2017,28.0,"","",""
"Turkey",223,"Total internal renewable water resources (IRWR)",4157,1987,227.0,"","",""
"Turkey",223,"Total internal renewable water resources (IRWR)",4157,1992,227.0,"","",""
"Turkey",223,"Total internal renewable water resources (IRWR)",4157,1997,227.0,"","",""
"Turkey",223,"Total internal renewable water resources (IRWR)",4157,2002,227.0,"","",""
"Turkey",223,"Total internal renewable water resources (IRWR)",4157,2007,227.0,"","",""
"Turkey",223,"Total internal renewable water resources (IRWR)",4157,2012,227.0,"","",""
"Turkey",223,"Total internal renewable water resources (IRWR)",4157,2017,227.0,"","",""
"Turkey",223,"Total internal renewable water resources per capita",4158,1987,553.1,"K","",""
"Turkey",223,"Total internal renewable water resources per capita",4158,1992,4072.0,"K","",""
"Turkey",223,"Total internal renewable water resources per capita",4158,1997,3760.0,"K","",""
"Turkey",223,"Total internal renewable water resources per capita",4158,2002,3485.0,"K","",""
"Turkey",223,"Total internal renewable water resources per capita",4158,2007,3262.0,"K","",""
"Turkey",223,"Total internal renewable water resources per capita",4158,2012,3044.0,"K","",""
"Turkey",223,"Total internal renewable water resources per capita",4158,2017,2811.0,"K","",""
"Turkey",223,"Surface water: entering the country (total)",4159,1987,1.8,"","",""
"Turkey",223,"Surface water: entering the country (total)",4159,1992,1.8,"","",""
"Turkey",223,"Surface water: entering the country (total)",4159,1997,1.8,"","",""
"Turkey",223,"Surface water: entering the country (total)",4159,2002,1.8,"","",""
"Turkey",223,"Surface water: entering the country (total)",4159,2007,1.8,"","",""
"Turkey",223,"Surface water: entering the country (total)",4159,2012,1.8,"","",""
"Turkey",223,"Surface water: entering the country (total)",4159,2017,1.8,"","",""
"Turkey",223,"Surface water: inflow not submitted to treaties",4160,1987,1.8,"I","",""
"Turkey",223,"Surface water: inflow not submitted to treaties",4160,1992,1.8,"I","",""
"Turkey",223,"Surface water: inflow not submitted to treaties",4160,1997,1.8,"I","",""
"Turkey",223,"Surface water: inflow not submitted to treaties",4160,2002,1.8,"I","",""
"Turkey",223,"Surface water: inflow not submitted to treaties",4160,2007,1.8,"I","",""
"Turkey",223,"Surface water: inflow not submitted to treaties",4160,2012,1.8,"I","",""
"Turkey",223,"Surface water: inflow not submitted to treaties",4160,2017,1.8,"I","",""
"Turkey",223,"Surface water: inflow submitted to treaties",4161,1987,0.0,"I","",""
"Turkey",223,"Surface water: inflow submitted to treaties",4161,1992,0.0,"I","",""
"Turkey",223,"Surface water: inflow submitted to treaties",4161,1997,0.0,"I","",""
"Turkey",223,"Surface water: inflow submitted to treaties",4161,2002,0.0,"I","",""
"Turkey",223,"Surface water: inflow submitted to treaties",4161,2007,0.0,"I","",""
"Turkey",223,"Surface water: inflow submitted to treaties",4161,2012,0.0,"I","",""
"Turkey",223,"Surface water: inflow submitted to treaties",4161,2017,0.0,"I","",""
"Turkey",223,"Surface water: inflow secured through treaties",4162,1987,0.0,"I","",""
"Turkey",223,"Surface water: inflow secured through treaties",4162,1992,0.0,"I","",""
"Turkey",223,"Surface water: inflow secured through treaties",4162,1997,0.0,"I","",""
"Turkey",223,"Surface water: inflow secured through treaties",4162,2002,0.0,"I","",""
"Turkey",223,"Surface water: inflow secured through treaties",4162,2007,0.0,"I","",""
"Turkey",223,"Surface water: inflow secured through treaties",4162,2012,0.0,"I","",""
"Turkey",223,"Surface water: inflow secured through treaties",4162,2017,0.0,"I","",""
"Turkey",223,"Surface water: total flow of border rivers",4165,1987,5.8,"","",""
"Turkey",223,"Surface water: total flow of border rivers",4165,1992,5.8,"","",""
